DEPTH,GR,PE,SP,CAL,AC,DEN,CNL,RXO,RT,QT,DEVI,AZIM,BIT,CASE,SH,CARB,POR,PERM,SXO,SW,SOG,LAYER,RESULT,WELL_NAME,cluster_label
2329.6,152.314,2.757,70.853,20.921,290.115,2.469,37.74,11.772,12.191,1.059,3.077,20.471,21.59,,99.053,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2329.7,153.068,2.794,70.682,20.936,294.134,2.466,39.063,11.468,11.922,1.056,3.073,19.944,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2329.8,150.841,2.848,70.437,20.944,296.609,2.459,39.543,13.881,14.48,1.053,3.044,19.312,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2329.9,149.996,2.905,70.024,20.947,297.616,2.447,38.697,18.501,19.361,1.05,3.007,19.267,21.59,,99.848,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2330.0,150.292,2.948,69.582,20.95,297.296,2.43,37.435,24.093,25.249,1.047,2.996,19.471,21.59,,99.64,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2330.1,150.02,2.96,69.195,20.962,295.897,2.414,36.096,30.108,31.528,0.999,3.021,19.722,21.59,,99.848,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2330.2,146.016,2.904,68.897,20.99,293.769,2.402,34.924,36.656,38.254,0.951,3.064,19.958,21.59,,95.661,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2330.3,144.054,2.823,68.811,21.025,291.626,2.395,34.072,51.52,53.203,0.903,3.028,19.945,21.59,,91.147,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2330.4,139.701,2.741,68.774,21.063,289.716,2.396,33.301,73.56,74.574,0.856,2.995,19.999,21.59,,86.537,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2330.5,136.231,2.674,68.763,21.1,287.982,2.407,32.321,88.556,87.886,0.808,2.988,20.007,21.59,,78.217,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2330.6,134.733,2.639,68.765,21.14,286.274,2.42,31.232,86.556,83.984,0.76,3.003,19.823,21.59,,75.472,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2330.7,134.149,2.646,68.77,21.184,284.362,2.434,30.156,61.735,58.885,0.712,3.002,19.264,21.59,,74.133,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2330.8,135.663,2.662,68.818,21.305,282.033,2.446,29.231,43.217,41.045,0.665,3.019,19.336,21.59,,74.836,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2330.9,136.53,2.681,68.926,21.503,279.656,2.456,28.729,31.077,29.559,0.617,3.0,19.937,21.59,,76.791,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2331.0,138.218,2.699,69.091,21.773,277.59,2.457,28.487,23.7,22.747,0.569,2.976,20.674,21.59,,77.788,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2331.1,141.637,2.71,69.295,22.108,276.266,2.451,28.415,19.533,19.042,0.567,2.964,21.252,21.59,,82.084,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2331.2,147.142,2.695,69.501,22.504,276.189,2.436,28.384,17.161,17.07,0.566,2.965,21.468,21.59,,90.156,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2331.3,155.028,2.651,69.764,22.913,277.831,2.414,28.231,15.909,16.175,0.564,2.979,21.407,21.59,,96.853,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2331.4,161.388,2.574,70.042,23.198,280.576,2.383,27.92,14.452,14.988,0.562,2.986,21.359,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2331.5,164.922,2.465,70.324,23.28,284.194,2.344,27.955,12.577,13.254,0.561,2.99,21.339,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2331.6,166.546,2.329,70.6,23.198,288.52,2.301,28.533,10.361,11.045,0.559,2.994,21.338,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2331.7,169.351,2.192,70.858,23.105,293.438,2.256,29.666,8.176,8.767,0.557,2.995,21.321,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2331.8,175.673,2.082,71.057,23.073,298.985,2.209,31.172,6.791,7.286,0.555,2.985,21.324,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2331.9,178.47,2.005,71.205,23.02,304.932,2.162,32.406,5.866,6.286,0.554,2.977,21.301,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2332.0,177.822,1.961,71.298,23.001,310.937,2.119,33.34,5.269,5.634,0.552,2.978,21.295,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2332.1,174.169,1.944,71.334,23.006,316.384,2.084,34.093,4.896,5.217,0.603,2.985,21.365,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2332.2,168.286,1.947,71.317,22.962,320.354,2.059,34.667,4.667,4.951,0.655,2.985,21.584,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2332.3,159.123,1.945,71.259,23.041,320.953,2.049,34.949,4.636,4.891,0.706,2.973,21.426,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2332.4,149.505,1.935,71.171,22.912,318.6,2.053,34.209,4.843,5.078,0.757,2.974,21.079,21.59,,98.009,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2332.5,142.772,1.917,71.052,22.44,313.729,2.081,32.994,5.45,5.676,0.808,2.982,20.692,21.59,,90.441,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2332.6,139.894,1.898,70.909,21.775,307.083,2.123,31.721,6.697,6.929,0.86,2.99,20.362,21.59,,84.26,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2332.7,139.531,1.924,70.755,21.358,299.718,2.177,30.761,8.903,9.158,0.911,2.984,20.136,21.59,,82.279,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2332.8,140.271,2.004,70.636,21.211,293.617,2.239,30.446,14.286,14.619,0.962,2.987,20.031,21.59,,82.584,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2332.9,142.034,2.139,70.559,21.171,288.963,2.306,31.1,28.942,29.509,1.014,2.982,20.026,21.59,,84.343,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2333.0,145.212,2.317,70.514,21.163,285.6,2.366,31.876,60.128,61.475,1.065,2.971,20.216,21.59,,87.809,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2333.1,147.15,2.519,70.488,21.15,283.293,2.413,32.497,109.512,113.021,1.074,2.961,20.511,21.59,,95.221,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2333.2,142.159,2.688,70.466,21.124,281.757,2.447,32.821,173.175,181.51,1.083,2.966,20.639,21.59,,90.588,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2333.3,138.946,2.804,70.44,21.091,280.749,2.468,32.849,235.441,263.058,1.093,2.957,20.51,21.59,,83.674,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2333.4,137.354,2.869,70.417,21.115,280.131,2.477,32.848,243.853,299.064,1.102,2.937,20.441,21.59,,79.38,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2333.5,138.566,2.889,70.4,21.188,279.857,2.479,32.832,201.844,270.396,1.111,2.954,20.248,21.59,,77.751,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2333.6,141.369,2.877,70.389,21.283,279.777,2.481,32.664,134.116,194.37,1.12,3.016,19.891,21.59,,83.255,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2333.7,142.183,2.825,70.381,21.353,279.638,2.486,32.237,86.329,124.209,1.129,3.096,19.474,21.59,,85.636,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2333.8,141.039,2.799,70.372,21.344,278.869,2.492,31.472,58.777,79.852,1.139,3.06,19.928,21.59,,85.366,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2333.9,139.913,2.786,70.36,21.321,277.562,2.493,30.49,45.531,57.499,1.148,2.967,20.669,21.59,,83.507,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2334.0,141.287,2.78,70.34,21.292,275.923,2.493,29.794,49.226,56.84,1.157,2.892,21.068,21.59,,81.705,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2334.1,144.238,2.779,70.31,21.272,274.269,2.493,29.619,79.124,80.852,1.159,2.87,20.942,21.59,,88.075,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2334.2,144.467,2.777,70.271,21.28,273.037,2.493,30.068,151.191,135.957,1.161,2.892,20.541,21.59,,89.959,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2334.3,147.353,2.773,70.238,21.339,272.938,2.493,31.113,214.454,156.018,1.163,2.925,20.217,21.59,,92.69,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2334.4,148.608,2.767,70.217,21.433,273.83,2.495,32.12,156.657,110.267,1.165,2.947,19.983,21.59,,96.81,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2334.5,149.992,2.757,70.204,21.538,275.67,2.497,32.584,84.022,61.038,1.167,2.959,19.903,21.59,,98.095,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2334.6,151.681,2.741,70.195,21.648,278.48,2.498,32.554,44.405,35.08,1.169,2.969,19.978,21.59,,99.539,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2334.7,152.267,2.714,70.182,21.765,282.341,2.497,32.217,27.725,23.898,1.171,2.99,20.148,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2334.8,155.267,2.676,70.155,22.015,287.685,2.489,31.902,21.84,20.187,1.174,2.983,20.574,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2334.9,160.409,2.631,70.12,22.412,294.328,2.469,32.639,17.405,17.3,1.176,2.986,20.695,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2335.0,166.261,2.574,70.08,23.006,302.073,2.428,34.259,13.684,14.509,1.178,2.991,20.634,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2335.1,171.48,2.501,70.046,23.774,310.435,2.373,36.344,10.494,11.709,1.186,2.995,20.514,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2335.2,174.789,2.4,70.034,24.616,318.606,2.309,38.358,8.221,9.429,1.195,2.993,20.462,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2335.3,171.01,2.276,70.075,24.979,324.272,2.245,39.647,7.045,8.167,1.204,3.0,20.304,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2335.4,163.755,2.14,70.139,24.633,326.933,2.194,39.26,6.583,7.643,1.213,2.995,20.271,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2335.5,154.525,2.015,70.191,23.562,326.5,2.18,38.46,6.944,7.992,1.222,2.969,20.307,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2335.6,145.711,1.937,70.191,22.195,323.197,2.194,37.63,8.227,9.306,1.23,2.934,20.257,21.59,,95.612,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2335.7,140.626,1.972,70.1,21.401,317.531,2.258,36.999,10.526,11.642,1.239,2.915,19.869,21.59,,88.066,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2335.8,139.3,2.267,69.932,21.196,311.238,2.345,36.635,14.491,15.508,1.248,2.938,19.294,21.59,,82.687,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2335.9,138.17,2.558,69.757,21.186,305.48,2.383,36.548,21.336,22.077,1.257,2.992,18.968,21.59,,80.675,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2336.0,138.491,2.74,69.591,21.222,300.555,2.406,36.39,36.406,36.607,1.265,3.04,18.97,21.59,,79.003,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2336.1,140.684,2.859,69.445,21.232,296.633,2.421,35.981,72.679,71.695,1.271,3.05,19.331,21.59,,81.693,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2336.2,144.348,2.896,69.324,21.218,293.786,2.432,35.278,150.717,147.228,1.276,2.996,20.035,21.59,,86.918,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2336.3,150.174,2.903,69.232,21.257,291.936,2.443,34.368,392.364,395.186,1.281,2.962,20.3,21.59,,93.932,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2336.4,153.183,2.899,69.157,21.322,290.795,2.454,34.345,522.554,564.903,1.287,2.97,19.997,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2336.5,153.671,2.894,69.086,21.384,290.373,2.463,35.084,509.84,591.137,1.292,2.981,19.338,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2336.6,151.011,2.885,69.004,21.44,290.644,2.467,36.07,389.32,486.499,1.297,2.991,18.458,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2336.7,143.642,2.861,68.892,21.505,291.555,2.465,36.757,261.235,339.84,1.302,3.029,17.415,21.59,,93.209,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2336.8,140.141,2.832,68.733,21.578,292.558,2.459,36.56,138.712,179.321,1.307,3.046,18.072,21.59,,85.875,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2336.9,138.271,2.811,68.553,21.613,293.092,2.454,35.159,67.145,84.758,1.313,3.024,18.958,21.59,,81.043,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2337.0,138.142,2.81,68.365,21.528,293.008,2.451,34.007,34.001,40.715,1.318,2.994,19.678,21.59,,78.956,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2337.1,140.064,2.834,68.183,21.358,292.38,2.45,33.486,24.857,28.301,1.322,2.982,20.107,21.59,,80.628,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2337.2,144.561,2.897,68.022,21.255,291.502,2.445,33.785,23.9,25.817,1.325,3.009,20.385,21.59,,86.609,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2337.3,147.513,2.913,67.901,21.387,291.477,2.433,34.895,29.438,30.05,1.329,2.995,20.875,21.59,,92.914,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2337.4,147.682,2.904,67.814,21.703,292.413,2.42,36.447,39.432,38.081,1.332,2.99,20.699,21.59,,96.468,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2337.5,145.02,2.88,67.759,22.109,293.927,2.405,37.374,47.222,44.054,1.336,2.999,19.969,21.59,,95.106,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2337.6,141.248,2.841,67.729,22.474,295.339,2.392,37.339,47.426,43.519,1.339,3.011,19.051,21.59,,87.298,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2337.7,139.837,2.774,67.713,22.633,295.669,2.383,36.28,35.886,33.38,1.343,3.001,18.57,21.59,,83.625,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2337.8,139.655,2.7,67.691,22.438,293.949,2.378,34.416,27.519,26.426,1.346,3.023,18.651,21.59,,82.332,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2337.9,141.666,2.634,67.654,22.329,291.546,2.379,33.144,24.477,24.593,1.35,3.013,18.937,21.59,,83.235,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2338.0,144.811,2.605,67.599,22.416,289.506,2.408,33.042,25.976,27.687,1.353,2.982,19.267,21.59,,87.725,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2338.1,147.904,2.657,67.521,22.743,288.748,2.431,33.867,29.792,34.118,1.353,2.954,19.433,21.59,,93.873,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2338.2,149.628,2.733,67.416,23.28,290.086,2.449,35.109,32.307,40.926,1.352,2.96,19.179,21.59,,97.753,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2338.3,147.764,2.787,67.292,23.831,292.507,2.463,35.981,25.936,35.962,1.351,2.957,18.848,21.59,,97.627,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2338.4,144.167,2.807,67.17,24.031,293.83,2.466,34.91,20.052,29.675,1.35,2.967,18.588,21.59,,93.306,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2338.5,139.5,2.785,67.065,23.708,293.151,2.457,33.115,16.99,26.368,1.35,2.97,18.671,21.59,,86.144,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2338.6,134.438,2.721,67.0,23.005,290.072,2.43,31.346,17.754,28.225,1.349,2.961,19.076,21.59,,77.961,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2338.7,129.676,2.532,67.001,22.383,284.687,2.41,30.193,22.057,35.364,1.348,2.947,19.491,21.59,,70.722,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2338.8,130.652,2.43,67.129,22.206,279.358,2.408,30.087,31.434,49.316,1.348,2.906,19.768,21.59,,67.948,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2338.9,131.64,2.385,67.372,22.179,275.709,2.413,31.243,38.122,56.55,1.347,2.906,19.686,21.59,,69.332,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2339.0,131.631,2.383,67.72,22.221,274.065,2.425,32.554,39.857,55.633,1.346,2.921,19.526,21.59,,70.749,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2339.1,130.581,2.422,68.15,22.29,274.364,2.437,33.679,37.934,49.675,1.325,2.934,19.427,21.59,,69.311,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2339.2,129.394,2.502,68.62,22.389,276.177,2.446,34.413,37.147,46.242,1.303,2.937,19.383,21.59,,67.702,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2339.3,130.021,2.593,69.025,22.404,278.033,2.446,34.681,44.748,53.474,1.281,2.936,19.304,21.59,,67.308,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2339.4,131.376,2.715,69.339,22.375,279.35,2.436,34.734,55.078,63.505,1.26,2.93,19.099,21.59,,68.532,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2339.5,132.665,2.832,69.565,22.331,280.212,2.426,34.802,59.187,66.638,1.238,2.933,18.755,21.59,,70.805,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2339.6,133.348,2.855,69.712,22.314,280.903,2.415,34.879,53.621,59.479,1.216,2.952,18.405,21.59,,72.235,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2339.7,133.14,2.832,69.8,22.383,281.894,2.404,34.983,40.336,44.841,1.195,2.99,18.334,21.59,,72.363,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2339.8,134.38,2.789,69.873,22.428,284.123,2.392,35.149,33.066,37.168,1.173,3.028,18.421,21.59,,73.128,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2339.9,137.186,2.747,69.945,22.38,287.54,2.381,35.609,30.112,34.39,1.151,3.026,18.614,21.59,,75.782,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2340.0,138.796,2.719,70.005,22.307,292.013,2.37,36.406,31.567,36.73,1.13,3.015,18.593,21.59,,80.896,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2340.1,138.248,2.713,70.041,22.207,297.254,2.355,37.559,38.38,45.457,1.102,3.012,18.325,21.59,,80.742,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2340.2,136.353,2.726,70.032,22.012,302.809,2.343,39.004,52.382,62.903,1.074,3.02,18.063,21.59,,78.491,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2340.3,136.742,2.711,69.983,21.725,307.362,2.337,40.594,84.539,102.718,1.046,3.006,18.238,21.59,,77.316,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2340.4,139.245,2.673,69.926,21.456,310.374,2.331,41.549,119.304,145.961,1.018,2.973,18.548,21.59,,79.033,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2340.5,140.95,2.619,69.874,21.261,311.608,2.33,41.668,133.961,164.41,0.991,2.947,18.862,21.59,,84.108,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2340.6,140.848,2.56,69.828,21.182,311.035,2.334,40.962,123.274,151.528,0.963,2.947,19.106,21.59,,84.451,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2340.7,139.808,2.508,69.785,21.252,308.808,2.34,39.554,99.181,122.085,0.935,2.983,19.272,21.59,,83.274,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2340.8,134.669,2.478,69.725,21.518,306.008,2.346,37.68,85.244,105.305,0.907,2.974,19.63,21.59,,78.484,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2340.9,129.346,2.455,69.654,21.994,303.372,2.353,36.067,68.666,85.443,0.879,2.962,19.659,21.59,,70.682,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
