DEPTH,GR,PE,SP,CAL,AC,DEN,CNL,RXO,RT,QT,DEVI,AZIM,BIT,CASE,SH,CARB,POR,PERM,SXO,SW,SOG,LAYER,RESULT,LOG_ID_FROM_FILENAME,CGR,interpretation_status,vsh_Linear,vsh_Larionov_Optimized,vsh_Clavier,vsh_Neutron_Density,vsh_final,sh_frac,abs_diff
1890.2,34.37,2.004,74.213,21.456,238.996,2.356,14.78,89.314,145.487,0.003,0.321,54.167,21.59,,5.397,0.0,17.66,27.652,73.58,73.58,26.42,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.036416666666666646,0.017260088588050726,0.015455404848077059,0.0,0.036416666666666646,0.053970000000000004,0.01755333333333336
1890.3,34.059,2.0,74.095,21.477,239.092,2.367,15.532,86.588,141.973,0.003,0.336,52.572,21.59,,5.456,0.0,17.655,27.393,72.185,72.185,27.815,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.03382499999999998,0.016002732099883454,0.01432480312042328,0.0,0.03382499999999998,0.054560000000000004,0.020735000000000024
1890.4,33.525,2.006,73.943,21.477,239.699,2.384,15.949,79.765,131.328,0.003,0.345,60.52,21.59,,5.297,0.0,17.718,28.438,73.529,73.529,26.471,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.029374999999999988,0.013854308089348658,0.012394563479069642,0.0,0.029374999999999988,0.052969999999999996,0.02359500000000001
1890.5,32.737,2.017,73.776,21.488,240.807,2.397,15.981,71.833,118.627,0.002,0.343,73.252,21.59,,5.047,0.0,17.903,30.76,76.486,76.486,23.514,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.02280833333333335,0.010708085668521994,0.009571618416240213,0.0329322033898302,0.02280833333333335,0.050469999999999994,0.027661666666666643
1890.6,31.956,2.029,73.611,21.522,242.249,2.402,15.678,64.422,106.69,0.002,0.329,87.367,21.59,,4.653,0.0,18.246,35.402,79.292,79.292,20.708,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.016299999999999995,0.007617945038455846,0.00680352291885522,0.03243399089529648,0.016299999999999995,0.046529999999999995,0.03023
1890.7,31.739,2.029,73.466,21.579,243.705,2.398,15.154,57.84,96.136,0.002,0.298,100.787,21.59,,4.489,0.0,18.593,39.326,82.106,82.106,17.894,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.014491666666666674,0.0067642907649703155,0.006039652688443642,0.0,0.014491666666666674,0.04489,0.030398333333333326
1890.8,30.371,2.016,73.363,21.631,244.323,2.385,14.581,53.823,89.94,0.002,0.257,108.864,21.59,,4.172,0.0,18.84,43.736,84.643,84.643,15.357,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0030916666666666553,0.0014317193097235965,0.0012763296333657692,0.0,0.0030916666666666553,0.04172,0.03862833333333335
1890.9,29.633,1.992,73.302,21.653,244.008,2.365,14.494,53.38,89.912,0.001,0.226,111.616,21.59,,3.711,0.0,18.913,47.561,86.247,86.247,13.753,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0,0.0,0.0,0.0,0.0,0.03711,0.03711
1891.0,28.872,1.959,73.286,21.648,242.864,2.345,14.827,57.275,97.727,0.001,0.209,108.075,21.59,,3.502,0.0,18.764,47.457,85.896,85.896,14.104,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0,0.0,0.0,0.0,0.0,0.035019999999999996,0.035019999999999996
1891.1,28.45,1.923,73.306,21.611,241.16,2.331,15.416,65.008,113.022,0.001,0.21,97.967,21.59,,3.115,0.0,18.367,46.013,81.802,81.802,18.198,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0,0.0,0.0,0.0,0.0,0.03115,0.03115
1891.2,29.738,1.908,73.344,21.526,239.334,2.325,16.071,74.842,133.427,0.001,0.235,81.679,21.59,,3.396,0.0,17.942,39.914,77.107,77.107,22.893,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0,0.0,0.0,0.0,0.0,0.03396,0.03396
1891.3,29.892,1.915,73.355,21.467,238.398,2.329,16.582,82.261,152.211,0.001,0.272,70.154,21.59,,3.387,0.0,17.612,36.618,72.728,72.728,27.272,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0,0.0,0.0,0.0,0.0,0.03387,0.03387
1891.4,29.984,1.941,73.332,21.429,238.523,2.342,16.619,84.397,162.617,0.001,0.295,69.381,21.59,,3.001,0.0,17.473,37.647,69.323,69.323,30.677,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0,0.0,0.0,0.0,0.0,0.03001,0.03001
1891.5,31.021,1.981,73.284,21.411,239.708,2.361,16.431,80.944,162.252,0.001,0.306,76.868,21.59,,3.023,0.0,17.587,38.592,67.292,67.292,32.708,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.00850833333333334,0.003954963493668935,0.003528384676825258,0.0,0.00850833333333334,0.03023,0.02172166666666666
1891.6,34.62,2.024,73.22,21.412,241.869,2.378,16.149,72.515,150.783,0.001,0.306,89.502,21.59,,3.661,0.0,18.038,38.935,67.472,67.472,32.528,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.03849999999999998,0.018274105689353837,0.016367691566831377,0.0,0.03849999999999998,0.036610000000000004,0.001889999999999975
1891.7,43.001,2.051,73.157,21.437,244.841,2.39,15.928,60.607,129.839,0.001,0.293,103.587,21.59,,5.939,0.0,18.683,33.821,69.527,69.527,30.473,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.10834166666666664,0.05401967050414025,0.04876296373580691,0.008856692913386489,0.10834166666666664,0.05939,0.04895166666666664
1891.8,53.07,2.065,73.112,21.519,248.074,2.396,15.944,50.155,108.766,0.001,0.256,109.901,21.59,,9.227,0.0,19.423,27.913,72.876,72.876,27.124,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.19225,0.10180242966352619,0.0925517310034516,0.028055641421947348,0.19225,0.09227,0.09998
1891.9,62.913,2.076,73.08,21.615,251.066,2.395,16.725,41.286,90.04,0.001,0.223,106.023,21.59,,13.051,0.0,20.174,23.514,77.211,77.211,22.789,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.274275,0.1542049787360269,0.14090147060071923,0.06500000000000035,0.274275,0.13051000000000001,0.14376499999999998
1892.0,73.172,2.094,73.055,21.728,253.532,2.389,18.062,33.747,73.526,0.001,0.205,93.661,21.59,,17.095,0.0,20.867,20.57,82.497,82.497,17.503,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.3597666666666666,0.21554976963145744,0.19770355381428728,0.11697630331753522,0.3597666666666666,0.17095,0.18881666666666663
1892.1,81.195,2.135,73.029,21.848,255.166,2.383,19.69,27.614,59.739,0.002,0.208,76.507,21.59,,22.086,0.0,21.351,17.563,89.956,89.956,10.044,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.4266249999999999,0.26885534907389247,0.24716962126509734,0.18642512077294715,0.4266249999999999,0.22085999999999997,0.20576499999999995
1892.2,80.997,2.23,72.993,21.959,255.628,2.381,21.195,23.343,49.935,0.002,0.237,60.22,21.59,,23.261,0.0,21.554,17.156,96.668,96.668,3.332,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.424975,0.2674794854608185,0.24589159641552194,0.2616450567260937,0.424975,0.23260999999999998,0.192365
1892.3,72.804,2.341,72.934,21.96,254.72,2.382,22.006,21.744,45.939,0.003,0.276,59.167,21.59,,21.292,0.0,21.501,18.836,99.9,99.9,0.1,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.3567,0.21322125452808818,0.19554491260124363,0.3072665589660748,0.3567,0.21292000000000003,0.14378
1892.4,61.565,2.442,72.843,21.836,253.138,2.388,20.997,22.134,46.169,0.003,0.303,66.536,21.59,,17.126,0.0,21.231,22.597,99.9,99.9,0.1,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.2630416666666667,0.14667149820378386,0.13393782107354069,0.2676719492868462,0.2630416666666667,0.17126000000000002,0.09178166666666665
1892.5,50.282,2.507,72.72,21.624,251.259,2.395,19.443,24.525,50.599,0.004,0.316,79.926,21.59,,11.986,0.0,20.801,28.941,99.9,99.9,0.1,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.16901666666666665,0.0880107678209973,0.07987345153054304,0.20406046511627943,0.16901666666666665,0.11986000000000001,0.04915666666666664
1892.6,41.875,2.516,72.571,21.391,249.452,2.398,17.935,28.602,58.606,0.004,0.311,96.405,21.59,,8.148,0.0,20.334,38.017,99.9,99.9,0.1,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.09895833333333333,0.0490135888799359,0.04420243338830154,0.13495391705069174,0.09895833333333333,0.08148,0.017478333333333332
1892.7,39.229,2.45,72.417,21.228,248.092,2.396,16.857,33.732,68.99,0.005,0.288,112.495,21.59,,6.501,0.0,19.974,41.437,96.275,96.275,3.725,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.07690833333333333,0.03750291244924305,0.03374268445800288,0.07462287480680052,0.07690833333333333,0.06501,0.01189833333333333
1892.8,39.359,2.378,72.321,21.18,247.342,2.388,16.385,40.162,82.76,0.005,0.258,115.958,21.59,,6.689,0.0,19.723,38.634,90.235,90.235,9.765,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.07799166666666668,0.03806025974129579,0.034248227797063935,0.02647385103011094,0.07799166666666668,0.06689,0.011101666666666676
1892.9,39.107,2.321,72.289,21.137,246.797,2.376,16.471,50.908,106.675,0.006,0.233,108.443,21.59,,7.616,0.0,19.56,33.216,82.282,82.282,17.718,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.07589166666666666,0.03698062425896135,0.03326903142792048,0.0,0.07589166666666666,0.07615999999999999,0.00026833333333332876
1893.0,39.285,2.29,72.313,21.094,246.285,2.362,16.697,68.61,147.372,0.006,0.211,93.687,21.59,,7.451,0.0,19.447,32.968,72.211,72.211,27.789,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.07737499999999997,0.03774289789364834,0.03396035179981394,0.0,0.07737499999999997,0.07450999999999999,0.0028649999999999787
1893.1,39.95,2.29,72.38,21.066,245.71,2.353,16.984,93.883,207.448,0.006,0.197,76.36,21.59,,7.771,0.0,19.316,30.926,60.966,60.966,39.034,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0829166666666667,0.040604625341166344,0.03655733700991193,0.0,0.0829166666666667,0.07771,0.005206666666666693
1893.2,40.411,2.302,72.473,21.081,245.048,2.349,17.233,125.295,285.414,0.005,0.201,62.077,21.59,,8.004,0.0,19.165,29.144,51.816,51.816,48.184,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.08675833333333334,0.04260141196660391,0.038370882257248384,0.0,0.08675833333333334,0.08004,0.00671833333333334
1893.3,40.81,2.302,72.568,21.101,244.594,2.353,17.329,140.832,329.35,0.004,0.23,64.265,21.59,,8.194,0.0,19.032,28.817,46.093,46.093,53.907,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.09008333333333335,0.04433825624475866,0.03994930005469732,0.0,0.09008333333333335,0.08194000000000001,0.008143333333333336
1893.4,41.705,2.292,72.66,21.09,244.483,2.363,17.065,136.583,321.763,0.004,0.256,74.221,21.59,,8.445,0.0,18.951,29.058,44.277,44.277,55.723,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.09754166666666665,0.0482634281229218,0.04351960774340724,0.0,0.09754166666666665,0.08445,0.013091666666666654
1893.5,42.45,2.278,72.743,21.078,244.7,2.378,16.67,117.634,275.264,0.003,0.27,88.569,21.59,,8.919,0.0,18.952,26.901,45.996,45.996,54.004,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.10375000000000002,0.05156184389623086,0.04652307621182694,0.010000000000000639,0.10375000000000002,0.08919,0.014560000000000017
1893.6,42.209,2.266,72.811,21.08,245.146,2.389,16.291,92.531,211.857,0.003,0.27,103.627,21.59,,9.113,0.0,19.055,25.699,52.2,52.2,47.8,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.10174166666666669,0.050491731748040815,0.04554833859355223,0.024649289099525684,0.10174166666666669,0.09112999999999999,0.0106116666666667
1893.7,39.959,2.259,72.85,21.088,245.64,2.395,16.047,73.226,162.791,0.002,0.257,115.378,21.59,,8.408,0.0,19.169,28.071,59.106,59.106,40.894,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0829916666666667,0.04064350646867106,0.036592638608763384,0.03031162790697705,0.0829916666666667,0.08407999999999999,0.0010883333333332884
1893.8,37.685,2.242,72.853,21.06,245.779,2.394,16.028,67.536,145.708,0.002,0.235,113.516,21.59,,7.413,0.0,19.244,31.75,64.459,64.459,35.541,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.06404166666666669,0.03094695408046862,0.027803740107871677,0.02632037325038925,0.06404166666666669,0.07413,0.01008833333333331
1893.9,36.118,2.21,72.845,21.034,245.575,2.386,16.357,70.106,146.365,0.001,0.215,100.771,21.59,,6.534,0.0,19.25,35.05,66.817,66.817,33.183,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.05098333333333335,0.02441182970062446,0.02189868212448043,0.01878947368421105,0.05098333333333335,0.06534,0.014356666666666643
1894.0,35.464,2.161,72.843,21.048,245.145,2.374,16.805,76.782,155.25,0.001,0.202,80.318,21.59,,5.972,0.0,19.174,36.869,65.552,65.552,34.448,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.04553333333333332,0.0217191409935004,0.019470307049325397,0.004253731343284244,0.04553333333333332,0.05972,0.01418666666666668
1894.1,35.634,2.098,72.864,21.117,244.681,2.364,17.274,82.356,161.856,0.001,0.204,58.018,21.59,,5.98,0.0,19.045,35.752,63.64,63.64,36.36,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.046950000000000006,0.022417119749672976,0.020099497738035765,0.0,0.046950000000000006,0.059800000000000006,0.01285
1894.2,36.252,2.034,72.92,21.235,244.453,2.357,17.627,80.579,154.716,0.001,0.229,42.45,21.59,,6.178,0.0,18.972,34.316,64.375,64.375,35.625,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.05210000000000002,0.024966058351700997,0.02239885848870493,0.0,0.05210000000000002,0.06178,0.00967999999999998
1894.3,36.863,1.989,73.015,21.344,244.865,2.355,17.681,73.308,139.017,0.001,0.266,51.137,21.59,,6.438,0.0,18.994,33.406,66.857,66.857,33.143,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.05719166666666666,0.027504078922219326,0.02469084049225234,0.0,0.05719166666666666,0.06437999999999999,0.007188333333333331
1894.4,38.469,1.965,73.128,21.427,245.723,2.358,17.22,68.46,128.676,0.002,0.291,69.359,21.59,,6.841,0.0,19.127,32.876,69.747,69.747,30.253,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.07057500000000001,0.034261271944124504,0.030804334604537686,0.0,0.07057500000000001,0.06841,0.002165000000000014
1894.5,40.392,1.963,73.252,21.478,246.814,2.364,16.704,65.3,121.667,0.002,0.298,89.436,21.59,,7.676,0.0,19.367,31.587,71.267,71.267,28.733,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.08660000000000002,0.04251890462086294,0.03829592285509498,0.0,0.08660000000000002,0.07676,0.00984000000000003
1894.6,41.979,1.977,73.381,21.487,247.849,2.368,16.227,62.885,115.825,0.002,0.284,105.879,21.59,,8.523,0.0,19.648,30.809,71.951,71.951,28.049,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.099825,0.0494732376129261,0.0446208985930141,0.0,0.099825,0.08523,0.014594999999999997
1894.7,42.595,1.996,73.508,21.439,248.453,2.369,15.863,60.092,108.917,0.002,0.247,115.304,21.59,,8.943,0.0,19.826,30.72,73.439,73.439,26.561,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.10495833333333332,0.052207124301809404,0.04711098932891988,0.0,0.10495833333333332,0.08943,0.015528333333333325
1894.8,41.255,2.009,73.626,21.324,248.122,2.366,15.666,57.935,103.165,0.002,0.209,110.789,21.59,,8.781,0.0,19.859,31.467,75.496,75.496,24.504,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.09379166666666669,0.046284805222484536,0.04171932715521409,0.0,0.09379166666666669,0.08781,0.005981666666666691
1894.9,40.499,2.015,73.735,21.233,247.134,2.357,15.746,57.673,100.884,0.003,0.186,97.753,21.59,,8.269,0.0,19.728,32.177,77.639,77.639,22.361,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.08749166666666669,0.0429837875244102,0.03871830355879857,0.0,0.08749166666666669,0.08269,0.00480166666666669
1895.0,40.594,2.014,73.832,21.179,245.713,2.346,15.933,59.029,101.519,0.003,0.183,79.768,21.59,,8.021,0.0,19.44,30.954,79.13,79.13,20.87,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.08828333333333334,0.04339701589475172,0.039093805662436365,0.0,0.08828333333333334,0.08021,0.008073333333333335
1895.1,41.788,2.006,73.913,21.166,244.148,2.338,16.144,61.699,104.552,0.003,0.201,62.243,21.59,,8.353,0.0,19.05,27.399,79.681,79.681,20.319,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.09823333333333331,0.04862949902746161,0.04385280075847242,0.0,0.09823333333333331,0.08353,0.014703333333333318
1895.2,44.314,1.992,73.974,21.195,242.794,2.335,16.283,65.363,109.522,0.003,0.236,52.459,21.59,,9.294,0.0,18.71,23.194,79.365,79.365,20.635,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.11928333333333334,0.059939971647614186,0.054164400761053555,0.0,0.11928333333333334,0.09294000000000001,0.02634333333333333
1895.3,44.728,1.975,74.007,21.248,242.144,2.338,16.234,73.116,121.822,0.003,0.288,61.85,21.59,,9.962,0.0,18.471,20.43,77.329,77.329,22.671,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.12273333333333335,0.06182539111563967,0.05588629887643659,0.0,0.12273333333333335,0.09962,0.023113333333333347
1895.4,44.974,1.959,74.021,21.271,242.038,2.348,15.815,84.061,139.971,0.004,0.335,76.564,21.59,,10.128,0.0,18.36,19.583,73.401,73.401,26.599,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1247833333333333,0.06294999129978544,0.05691374144399952,0.0,0.1247833333333333,0.10128,0.023503333333333307
1895.5,45.672,1.95,74.022,21.27,242.321,2.364,15.384,89.912,150.422,0.004,0.357,91.783,21.59,,10.215,0.0,18.377,19.512,68.086,68.086,31.914,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.13059999999999997,0.06615838458616352,0.05984645840701841,0.0,0.13059999999999997,0.10215,0.02844999999999996
1895.6,46.916,1.953,74.011,21.257,242.769,2.378,15.097,86.706,146.35,0.004,0.343,103.491,21.59,,10.78,0.0,18.495,19.093,67.496,67.496,32.504,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.14096666666666663,0.07194103297603431,0.06513760042150474,0.0,0.14096666666666663,0.10779999999999999,0.033166666666666636
1895.7,48.275,1.973,73.994,21.252,243.087,2.39,15.034,74.72,127.518,0.004,0.287,108.408,21.59,,11.407,0.0,18.581,18.482,70.734,70.734,29.266,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.15229166666666666,0.07835396191750703,0.07101291750653971,0.0,0.15229166666666666,0.11407,0.038221666666666654
1895.8,51.211,1.999,73.973,21.291,242.763,2.397,15.195,66.769,114.898,0.004,0.226,97.91,21.59,,12.45,0.0,18.58,17.059,75.144,75.144,24.856,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.17675833333333332,0.092557081539746,0.08404986929343772,0.0,0.17675833333333332,0.1245,0.05225833333333332
1895.9,52.962,2.026,73.953,21.337,241.854,2.398,15.434,63.774,110.25,0.004,0.19,82.593,21.59,,13.7,0.0,18.456,15.029,78.816,78.816,21.184,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.19135000000000002,0.10125986457451679,0.09205249541535099,0.008175115207373936,0.19135000000000002,0.13699999999999998,0.05435000000000004
1896.0,53.872,2.051,73.94,21.375,240.475,2.391,15.675,63.047,108.835,0.004,0.182,67.394,21.59,,14.382,0.0,18.194,13.419,80.581,80.581,19.419,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.19893333333333332,0.10585272595852795,0.09627968079773264,0.0,0.19893333333333332,0.14382,0.05511333333333332
1896.1,54.525,2.072,73.933,21.389,238.834,2.384,15.882,63.818,109.272,0.004,0.198,57.294,21.59,,14.622,0.0,17.799,12.001,82.559,82.559,17.441,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.204375,0.10917836471585529,0.09934205422426357,0.0,0.204375,0.14622,0.05815500000000001
1896.2,55.731,2.09,73.935,21.374,237.236,2.377,16.002,67.259,113.555,0.004,0.228,57.39,21.59,,15.148,0.0,17.414,10.54,83.096,83.096,16.904,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.214425,0.1153866996462769,0.10506209544854062,0.0,0.214425,0.15148,0.062945
1896.3,56.882,2.107,73.934,21.301,236.323,2.373,15.957,88.312,145.779,0.004,0.261,66.805,21.59,,15.762,0.0,17.115,9.363,78.841,78.841,21.159,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.22401666666666664,0.12139311791699796,0.11059973583674587,0.0,0.22401666666666664,0.15762,0.06639666666666663
1896.4,59.694,2.124,73.922,21.267,236.127,2.374,15.656,129.525,205.495,0.004,0.279,78.588,21.59,,16.668,0.0,16.954,9.049,69.511,69.511,30.489,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.24745000000000003,0.13640769061890334,0.12445612644395077,0.0,0.24745000000000003,0.16668,0.08077000000000004
1896.5,61.47,2.136,73.891,21.26,236.574,2.381,15.338,156.802,236.706,0.004,0.28,89.744,21.59,,18.485,0.0,16.964,10.429,57.893,57.893,42.107,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.26225,0.14614499001377856,0.13345126552028375,0.0,0.26225,0.18485,0.0774
1896.6,61.641,2.142,73.833,21.269,237.48,2.389,15.094,148.425,211.414,0.004,0.263,98.393,21.59,,18.593,0.0,17.167,10.938,58.034,58.034,41.966,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.263675,0.1470931209940479,0.1343274625979416,0.0,0.263675,0.18593,0.07774499999999998
1896.7,61.744,2.135,73.739,21.278,238.552,2.396,14.987,94.774,129.148,0.004,0.232,103.713,21.59,,18.662,0.0,17.41,9.661,69.209,69.209,30.791,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.26453333333333334,0.14766512195521062,0.1348560932333127,0.0,0.26453333333333334,0.18661999999999998,0.07791333333333336
1896.8,60.522,2.124,73.602,21.261,239.079,2.401,15.056,68.806,91.675,0.004,0.203,98.733,21.59,,18.354,0.0,17.6,9.042,84.112,84.112,15.888,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.25434999999999997,0.14092252475728984,0.1286260542124289,0.0,0.25434999999999997,0.18353999999999998,0.07080999999999998
1896.9,59.973,2.115,73.428,21.249,238.887,2.403,15.481,55.301,72.246,0.004,0.19,87.042,21.59,,17.806,0.0,17.669,9.483,96.241,96.241,3.759,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.249775,0.13792417166567592,0.12585659821762096,0.025526475037821808,0.249775,0.17806,0.071715
1897.0,61.607,2.113,73.221,21.264,237.957,2.405,16.168,47.632,61.618,0.004,0.198,73.13,21.59,,17.63,0.0,17.566,9.339,99.9,99.9,0.1,J2z,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.26339166666666664,0.146904454511711,0.13415310563349703,0.06547969924811994,0.26339166666666664,0.17629999999999998,0.08709166666666665
